1.50031666666667	0
1.50065000000000	0
1.50098333333333	0
1.50131666666667	0
1.50165000000000	0
1.50198333333333	0
1.50231666666667	0
1.50265000000000	0
1.50298333333333	0
1.50331666666667	0
1.50365000000000	0
1.50398333333333	0
1.50431666666667	0
1.50465000000000	0
1.50498333333333	0
1.50531666666667	0
1.50565000000000	0
1.50598333333333	0
1.50631666666667	0
1.50665000000000	0
1.50698333333333	0
1.50731666666667	0
1.50765000000000	0
1.50798333333333	0
1.50831666666667	0
1.50865000000000	0
1.50898333333333	0
1.50931666666667	0
1.50965000000000	0
1.50998333333333	0
1.51031666666667	0
1.51065000000000	0
1.51098333333333	0
1.51131666666667	0
1.51165000000000	0
1.51198333333333	0
1.51231666666667	0
1.51265000000000	0
1.51298333333333	0
1.51331666666667	0
1.51365000000000	0
1.51398333333333	0
1.51431666666667	0
1.51465000000000	0
1.51498333333333	0
1.51531666666667	0
1.51565000000000	0
1.51598333333333	0
1.51631666666667	0
1.51665000000000	0
1.51698333333333	0
1.51733333333333	0
1.51766666666667	0
1.51800000000000	0
1.51833333333333	0
1.51866666666667	0
1.51900000000000	0
1.51933333333333	0
1.51966666666667	0
1.52000000000000	0
1.52033333333333	0
1.52066666666667	0
1.52100000000000	0
1.52133333333333	0
1.52166666666667	455
1.52200000000000	227
1.52233333333333	0
1.52266666666667	515
1.52300000000000	257
1.52333333333333	0
1.52366666666667	0
1.52400000000000	0
1.52433333333333	0
1.52466666666667	0
1.52500000000000	0
1.52533333333333	0
1.52566666666667	0
1.52600000000000	0
1.52633333333333	0
1.52666666666667	0
1.52700000000000	0
1.52733333333333	0
1.52766666666667	0
1.52800000000000	0
1.52833333333333	0
1.52866666666667	1009
1.52900000000000	885
1.52933333333333	0
1.52966666666667	0
1.53000000000000	0
1.53033333333333	0
1.53066666666667	0
1.53100000000000	0
1.53133333333333	0
1.53166666666667	0
1.53200000000000	0
1.53233333333333	0
1.53266666666667	0
1.53300000000000	0
1.53333333333333	0
1.53366666666667	0
1.53401666666667	0
1.53435000000000	0
1.53468333333333	0
1.53501666666667	0
1.53535000000000	0
1.53568333333333	0
1.53601666666667	0
1.53635000000000	0
1.53668333333333	0
1.53701666666667	0
1.53735000000000	0
1.53768333333333	0
1.53801666666667	0
1.53835000000000	0
1.53868333333333	0
1.53901666666667	0
1.53935000000000	0
1.53968333333333	0
1.54001666666667	0
1.54035000000000	0
1.54068333333333	0
1.54101666666667	0
1.54135000000000	0
1.54168333333333	0
1.54201666666667	0
1.54235000000000	0
1.54268333333333	0
1.54301666666667	0
1.54335000000000	0
1.54368333333333	0
1.54401666666667	0
1.54435000000000	44
1.54468333333333	22
1.54501666666667	0
1.54535000000000	0
1.54568333333333	0
1.54601666666667	0
1.54635000000000	0
1.54668333333333	0
1.54701666666667	0
1.54735000000000	0
1.54768333333333	0
1.54801666666667	0
1.54835000000000	0
1.54868333333333	0
1.54901666666667	0
1.54935000000000	0
1.54968333333333	0
1.55001666666667	0
1.55035000000000	0
1.55068333333333	0
1.55103333333333	0
1.55136666666667	0
1.55170000000000	0
1.55203333333333	0
1.55236666666667	0
1.55270000000000	0
1.55303333333333	0
1.55336666666667	0
1.55370000000000	0
1.55403333333333	0
1.55436666666667	0
1.55470000000000	0
1.55503333333333	892
1.55536666666667	563
1.55570000000000	234
1.55603333333333	0
1.55636666666667	0
1.55670000000000	0
1.55703333333333	0
1.55736666666667	0
1.55770000000000	0
1.55803333333333	1392
1.55836666666667	1132
1.55870000000000	0
1.55903333333333	0
1.55936666666667	0
1.55970000000000	0
1.56003333333333	0
1.56036666666667	0
1.56070000000000	0
1.56103333333333	0
1.56136666666667	0
1.56170000000000	0
1.56203333333333	0
1.56236666666667	0
1.56270000000000	0
1.56303333333333	0
1.56336666666667	0
1.56370000000000	0
1.56403333333333	0
1.56436666666667	0
1.56470000000000	0
1.56503333333333	0
1.56536666666667	0
1.56570000000000	0
1.56603333333333	0
1.56636666666667	0
1.56670000000000	0
1.56703333333333	0
1.56736666666667	0
1.56771666666667	0
1.56805000000000	0
1.56838333333333	0
1.56871666666667	0
1.56905000000000	0
1.56938333333333	0
1.56971666666667	0
1.57005000000000	0
1.57038333333333	0
1.57071666666667	0
1.57105000000000	0
1.57138333333333	0
1.57171666666667	0
1.57205000000000	0
1.57238333333333	0
1.57271666666667	0
1.57305000000000	0
1.57338333333333	0
1.57371666666667	0
1.57405000000000	0
1.57438333333333	0
1.57471666666667	0
1.57505000000000	0
1.57538333333333	125
1.57571666666667	250
1.57605000000000	125
1.57638333333333	0
1.57671666666667	0
1.57705000000000	0
1.57738333333333	0
1.57771666666667	0
1.57805000000000	0
1.57838333333333	377
1.57871666666667	1245
1.57905000000000	1001
1.57938333333333	0
1.57971666666667	0
1.58005000000000	867
1.58038333333333	0
1.58071666666667	0
1.58105000000000	0
1.58138333333333	0
1.58171666666667	0
1.58205000000000	0
1.58238333333333	0
1.58271666666667	0
1.58305000000000	0
1.58338333333333	0
1.58371666666667	0
1.58405000000000	0
1.58438333333333	0
1.58473333333333	0
1.58506666666667	0
1.58540000000000	0
1.58573333333333	0
1.58606666666667	0
1.58640000000000	0
1.58673333333333	0
1.58706666666667	0
1.58740000000000	0
1.58773333333333	0
1.58806666666667	0
1.58840000000000	0
1.58873333333333	0
1.58906666666667	44
1.58940000000000	550
1.58973333333333	275
1.59006666666667	0
1.59040000000000	0
1.59073333333333	0
1.59106666666667	0
1.59140000000000	0
1.59173333333333	0
1.59206666666667	0
1.59240000000000	0
1.59273333333333	0
1.59306666666667	0
1.59340000000000	0
1.59373333333333	0
1.59406666666667	0
1.59440000000000	0
1.59473333333333	0
1.59506666666667	0
1.59540000000000	0
1.59573333333333	909
1.59606666666667	894
1.59640000000000	0
1.59673333333333	0
1.59706666666667	0
1.59740000000000	0
1.59773333333333	0
1.59806666666667	0
1.59840000000000	0
1.59873333333333	0
1.59906666666667	0
1.59940000000000	0
1.59973333333333	0
1.60006666666667	0
1.60040000000000	0
1.60073333333333	0
1.60106666666667	0
1.60141666666667	0
1.60175000000000	0
1.60208333333333	0
1.60241666666667	0
1.60275000000000	0
1.60308333333333	0
1.60341666666667	0
1.60375000000000	0
1.60408333333333	0
1.60441666666667	763
1.60475000000000	381
1.60508333333333	0
1.60541666666667	0
1.60575000000000	0
1.60608333333333	0
1.60641666666667	0
1.60675000000000	0
1.60708333333333	0
1.60741666666667	0
1.60775000000000	0
1.60808333333333	0
1.60841666666667	0
1.60875000000000	0
1.60908333333333	0
1.60941666666667	0
1.60975000000000	0
1.61008333333333	0
1.61041666666667	0
1.61075000000000	0
1.61108333333333	0
1.61141666666667	0
1.61175000000000	0
1.61208333333333	0
1.61241666666667	0
1.61275000000000	0
1.61308333333333	0
1.61341666666667	0
1.61375000000000	0
1.61408333333333	0
1.61441666666667	0
1.61475000000000	0
1.61508333333333	0
1.61541666666667	0
1.61575000000000	0
1.61608333333333	0
1.61641666666667	0
1.61675000000000	0
1.61708333333333	0
1.61741666666667	0
1.61775000000000	301
1.61808333333333	151
1.61843333333333	0
1.61876666666667	0
1.61910000000000	0
1.61943333333333	0
1.61976666666667	0
1.62010000000000	0
1.62043333333333	0
1.62076666666667	359
1.62110000000000	179
1.62143333333333	0
1.62176666666667	0
1.62210000000000	0
1.62243333333333	0
1.62276666666667	0
1.62310000000000	0
1.62343333333333	0
1.62376666666667	0
1.62410000000000	0
1.62443333333333	0
1.62476666666667	0
1.62510000000000	1063
1.62543333333333	531
1.62576666666667	0
1.62610000000000	0
1.62643333333333	0
1.62676666666667	0
1.62710000000000	0
1.62743333333333	0
1.62776666666667	0
1.62810000000000	0
1.62843333333333	0
1.62876666666667	0
1.62910000000000	0
1.62943333333333	0
1.62976666666667	1687
1.63010000000000	1296
1.63043333333333	0
1.63076666666667	0
1.63110000000000	0
1.63143333333333	0
1.63176666666667	0
1.63210000000000	0
1.63243333333333	0
1.63276666666667	0
1.63310000000000	0
1.63343333333333	0
1.63376666666667	0
1.63410000000000	0
1.63443333333333	0
1.63476666666667	0
1.63511666666667	0
1.63545000000000	0
1.63578333333333	0
1.63611666666667	0
1.63645000000000	0
1.63678333333333	0
1.63711666666667	0
1.63745000000000	0
1.63778333333333	0
1.63811666666667	0
1.63845000000000	0
1.63878333333333	0
1.63911666666667	0
1.63945000000000	0
1.63978333333333	0
1.64011666666667	0
1.64045000000000	0
1.64078333333333	0
1.64111666666667	0
1.64145000000000	0
1.64178333333333	0
1.64211666666667	0
1.64245000000000	0
1.64278333333333	0
1.64311666666667	0
1.64345000000000	0
1.64378333333333	0
1.64411666666667	0
1.64445000000000	0
1.64478333333333	0
1.64511666666667	0
1.64545000000000	0
1.64578333333333	0
1.64611666666667	0
1.64645000000000	0
1.64678333333333	0
1.64711666666667	0
1.64745000000000	0
1.64778333333333	0
1.64811666666667	0
1.64845000000000	0
1.64878333333333	0
1.64911666666667	0
1.64945000000000	0
1.64978333333333	0
1.65011666666667	0
1.65045000000000	0
1.65078333333333	0
1.65111666666667	0
1.65145000000000	0
1.65178333333333	0
1.65213333333333	0
1.65246666666667	0
1.65280000000000	0
